Respondent,DatabaseWorkedWith
100242,MySQL
100242,MariaDB
100242,Memcached
100242,Amazon RDS/Aurora
100243,MySQL
100245,MongoDB
100245,MySQL
100245,PostgreSQL
100245,SQLite
100245,Apache HBase
100245,Apache Hive
100245,Memcached
100245,Neo4j
100245,Elasticsearch
100246,MongoDB
100246,PostgreSQL
100246,SQLite
100246,Oracle
100253,MongoDB
100254,MongoDB
100254,SQLite
100254,MariaDB
100255,SQL Server
100255,MySQL
100255,Oracle
100255,MariaDB
100256,MySQL
100260,MongoDB
100260,Redis
100260,SQL Server
100260,MySQL
100261,SQL Server
100261,MySQL
100261,SQLite
100262,SQLite
100262,MariaDB
100264,Redis
100264,MySQL
100264,Elasticsearch
100265,SQL Server
100265,MySQL
100265,IBM Db2
100266,SQL Server
100266,MySQL
100266,PostgreSQL
100266,MariaDB
100266,Google Cloud Storage
100267,MongoDB
100267,SQL Server
100267,MySQL
100267,PostgreSQL
100267,Oracle
100268,MongoDB
100268,MySQL
100268,PostgreSQL
100268,Apache HBase
100268,Apache Hive
100268,Neo4j
100268,Elasticsearch
100269,MongoDB
100269,SQL Server
100269,MySQL
100269,PostgreSQL
100269,MariaDB
100270,SQL Server
100270,MySQL
100270,Oracle
100270,Elasticsearch
100275,MySQL
100276,MySQL
100276,Oracle
100278,SQLite
100279,SQLite
100281,MySQL
100282,SQL Server
100282,MySQL
100282,SQLite
100283,SQL Server
100283,SQLite
100285,MySQL
100285,PostgreSQL
100285,MariaDB
100286,Redis
100286,MySQL
100286,PostgreSQL
100286,MariaDB
100286,Elasticsearch
100288,SQL Server
100288,MySQL
100291,MySQL
100291,MariaDB
100292,MariaDB
100293,Redis
100293,MySQL
100293,PostgreSQL
100293,Memcached
100293,Amazon RDS/Aurora
100295,MySQL
100295,Elasticsearch
100296,MySQL
100299,MongoDB
100299,MySQL
100300,MongoDB
100300,SQL Server
100300,MySQL
100300,Google Cloud Storage
100301,SQL Server
100301,MySQL
100301,Oracle
100301,Apache HBase
100301,Apache Hive
100302,MySQL
100302,Google BigQuery
100302,Google Cloud Storage
100303,MySQL
100303,Apache Hive
100306,SQL Server
100306,MySQL
100306,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100306,Google Cloud Storage
100310,MySQL
100310,Amazon DynamoDB
100312,MongoDB
100312,MySQL
100312,PostgreSQL
100312,Elasticsearch
100314,MySQL
100316,MongoDB
100316,Redis
100316,MySQL
100316,Memcached
100316,Amazon RDS/Aurora
100316,Google Cloud Storage
100318,SQL Server
100320,MySQL
100320,PostgreSQL
100322,SQL Server
100323,MongoDB
100323,SQL Server
100323,MySQL
100323,PostgreSQL
100323,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100323,Neo4j
100323,Elasticsearch
100324,MySQL
100324,PostgreSQL
100325,MySQL
100326,MySQL
100326,MariaDB
100328,MongoDB
100328,Redis
100328,PostgreSQL
100328,Elasticsearch
100329,MongoDB
100329,SQL Server
100329,MySQL
100329,PostgreSQL
100332,MySQL
100332,SQLite
100332,Amazon DynamoDB
100335,MongoDB
100335,MySQL
100335,Oracle
100336,SQL Server
100336,PostgreSQL
100340,PostgreSQL
100340,Amazon DynamoDB
100340,Amazon RDS/Aurora
100341,MongoDB
100341,SQL Server
100343,MongoDB
100343,MySQL
100343,Neo4j
100348,Redis
100348,SQL Server
100350,MongoDB
100350,Redis
100350,SQL Server
100350,MySQL
100350,SQLite
100350,Oracle
100353,Redis
100353,SQL Server
100353,MySQL
100355,SQL Server
100355,MySQL
100355,SQLite
100355,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100358,SQL Server
100358,Apache Hive
100358,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100359,Cassandra
100359,Oracle
100359,Apache HBase
100359,Memcached
100359,Amazon RDS/Aurora
100360,SQL Server
100360,MySQL
100361,SQL Server
100365,Redis
100365,SQL Server
100365,MySQL
100366,PostgreSQL
100366,Memcached
100367,SQL Server
100367,Oracle
100367,IBM Db2
100369,MySQL
100369,Memcached
100370,SQL Server
100370,MySQL
100370,PostgreSQL
100370,SQLite
100370,MariaDB
100373,MySQL
100374,PostgreSQL
100375,SQL Server
100378,MongoDB
100378,SQL Server
100378,MySQL
100378,PostgreSQL
100378,MariaDB
100386,MySQL
100387,MySQL
100388,Oracle
100392,Cassandra
100392,Redis
100397,SQL Server
100397,MySQL
100397,SQLite
100397,MariaDB
100399,SQL Server
100399,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100399,Google Cloud Storage
100404,Cassandra
100404,Oracle
100405,Amazon DynamoDB
100410,MySQL
100410,MariaDB
100414,MongoDB
100414,MySQL
100415,MySQL
100415,Oracle
100416,MongoDB
100416,Redis
100416,SQL Server
100416,MySQL
100418,Amazon RDS/Aurora
100420,SQL Server
100420,MySQL
100420,Apache HBase
100420,Apache Hive
100424,MongoDB
100424,MySQL
100426,Redis
100426,SQL Server
100426,MySQL
100427,MongoDB
100427,SQL Server
100427,MariaDB
100430,SQL Server
100430,PostgreSQL
100430,MariaDB
100430,Neo4j
100431,Redis
100431,MySQL
100433,MySQL
100435,SQL Server
100435,MySQL
100435,PostgreSQL
100435,Apache Hive
100436,SQL Server
100436,Oracle
100437,SQL Server
100437,MySQL
100437,PostgreSQL
100438,Redis
100438,PostgreSQL
100440,MongoDB
100441,MongoDB
100441,MySQL
100445,MongoDB
100445,SQL Server
100445,MySQL
100446,MongoDB
100446,SQL Server
100446,MySQL
100446,PostgreSQL
100447,MySQL
100447,SQLite
100449,SQLite
100450,MySQL
100450,PostgreSQL
100450,Memcached
100451,Redis
100451,MySQL
100451,PostgreSQL
100451,MariaDB
100451,Memcached
100453,Amazon DynamoDB
100454,MongoDB
100454,MySQL
100454,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100454,Elasticsearch
100455,MySQL
100457,MySQL
100457,Elasticsearch
100458,SQL Server
100463,SQL Server
100463,MySQL
100463,SQLite
100463,Memcached
100463,Elasticsearch
100464,MySQL
100466,MongoDB
100466,Elasticsearch
100469,SQL Server
100469,MySQL
100469,IBM Db2
100469,Apache HBase
100473,SQL Server
100479,MySQL
100479,Amazon DynamoDB
100480,MySQL
100480,PostgreSQL
100481,MongoDB
100481,Redis
100481,SQL Server
100481,MySQL
100481,PostgreSQL
100481,Memcached
100481,Elasticsearch
100484,MongoDB
100484,Redis
100484,SQL Server
100484,IBM Db2
100484,Neo4j
100484,Elasticsearch
100487,Cassandra
100488,SQL Server
100490,SQL Server
100490,MySQL
100490,PostgreSQL
100490,SQLite
100490,Oracle
100490,MariaDB
100494,MongoDB
100494,SQL Server
100494,MySQL
100494,PostgreSQL
100496,MySQL
100496,PostgreSQL
100496,MariaDB
100496,Memcached
100496,Amazon RDS/Aurora
100496,Elasticsearch
100497,MongoDB
100497,SQL Server
100497,MySQL
100497,SQLite
100497,Oracle
100497,MariaDB
100499,PostgreSQL
100500,Redis
100500,PostgreSQL
100500,SQLite
100501,Google BigQuery
100501,Google Cloud Storage
100502,MongoDB
100502,Redis
100502,SQL Server
100502,MySQL
100502,PostgreSQL
100502,SQLite
100502,Oracle
100502,Amazon DynamoDB
100503,PostgreSQL
100504,SQL Server
100504,MySQL
100504,PostgreSQL
100511,Redis
100511,SQL Server
100511,MySQL
100511,PostgreSQL
100511,SQLite
100511,Elasticsearch
100512,SQL Server
100512,MySQL
100512,PostgreSQL
100512,SQLite
100515,MySQL
100516,Redis
100516,MySQL
100516,PostgreSQL
100516,Amazon DynamoDB
100516,Memcached
100516,Amazon Redshift
100516,Amazon RDS/Aurora
100516,Elasticsearch
100517,MongoDB
100517,SQL Server
100517,MySQL
100517,PostgreSQL
100517,SQLite
100521,SQL Server
100521,MySQL
100530,SQL Server
100530,MySQL
100534,MongoDB
100534,Redis
100534,SQL Server
100534,MySQL
100534,PostgreSQL
100534,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100535,Redis
100535,PostgreSQL
100537,MongoDB
100537,Redis
100537,SQL Server
100537,PostgreSQL
100537,SQLite
100538,Redis
100538,PostgreSQL
100538,Elasticsearch
100541,Redis
100541,MySQL
100543,MongoDB
100543,Redis
100543,PostgreSQL
100543,Amazon DynamoDB
100543,Elasticsearch
100544,SQL Server
100544,PostgreSQL
100546,MySQL
100546,PostgreSQL
100546,Amazon RDS/Aurora
100548,SQL Server
100548,MySQL
100549,MongoDB
100549,SQL Server
100549,MySQL
100549,PostgreSQL
100549,Amazon RDS/Aurora
100549,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100550,Oracle
100551,SQL Server
100551,MySQL
100554,Redis
100554,MySQL
100554,PostgreSQL
100554,Amazon RDS/Aurora
100556,PostgreSQL
100560,IBM Db2
100564,MySQL
100567,MySQL
100568,MongoDB
100568,MySQL
100569,MongoDB
100569,SQL Server
100571,SQL Server
100573,Elasticsearch
100574,MySQL
100574,PostgreSQL
100574,SQLite
100574,Oracle
100574,Google Cloud Storage
100576,Apache HBase
100577,MongoDB
100577,Redis
100577,PostgreSQL
100577,Oracle
100577,Amazon DynamoDB
100577,Elasticsearch
100578,MongoDB
100578,MySQL
100578,SQLite
100578,Oracle
100579,Redis
100579,MySQL
100579,PostgreSQL
100579,MariaDB
100579,Elasticsearch
100582,MongoDB
100582,SQL Server
100582,MySQL
100582,PostgreSQL
100583,SQLite
100586,MongoDB
100586,Redis
100586,SQL Server
100586,MySQL
100586,PostgreSQL
100586,SQLite
100586,Oracle
100586,MariaDB
100586,Google Cloud Storage
100586,Neo4j
100586,Elasticsearch
100591,MongoDB
100592,SQL Server
100592,MySQL
100592,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100595,MongoDB
100595,Redis
100595,SQL Server
100595,PostgreSQL
100595,SQLite
100595,Elasticsearch
100596,MySQL
100596,PostgreSQL
100597,PostgreSQL
100599,SQL Server
100602,SQL Server
100604,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100605,SQL Server
100605,PostgreSQL
100608,MongoDB
100608,SQL Server
100608,MySQL
100608,Oracle
100608,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100610,SQL Server
100610,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100613,MongoDB
100614,MongoDB
100614,Redis
100614,MySQL
100614,SQLite
100614,MariaDB
100616,MongoDB
100616,Redis
100616,MySQL
100616,MariaDB
100616,Memcached
100616,Amazon RDS/Aurora
100622,SQL Server
100622,MySQL
100625,MySQL
100627,MySQL
100629,Google BigQuery
100629,Google Cloud Storage
100629,Elasticsearch
100633,SQL Server
100633,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100634,PostgreSQL
100634,Oracle
100637,MongoDB
100637,SQL Server
100637,MySQL
100637,PostgreSQL
100637,Elasticsearch
100639,MongoDB
100639,SQL Server
100639,MySQL
100639,PostgreSQL
100639,SQLite
100639,Oracle
100639,MariaDB
100643,MySQL
100643,SQLite
100643,Amazon DynamoDB
100643,Google Cloud Storage
100645,Cassandra
100645,Redis
100645,Oracle
100645,Memcached
100646,MongoDB
100646,SQL Server
100647,MongoDB
100647,PostgreSQL
100647,Oracle
100653,MySQL
100653,Memcached
100655,PostgreSQL
100655,MariaDB
100657,Redis
100657,MySQL
100657,PostgreSQL
100657,Amazon DynamoDB
100657,Neo4j
100657,Elasticsearch
100658,SQL Server
100659,MySQL
100660,SQL Server
100660,MySQL
100660,PostgreSQL
100660,MariaDB
100663,Redis
100663,SQL Server
100663,MySQL
100663,PostgreSQL
100663,Memcached
100664,MongoDB
100664,MySQL
100665,Redis
100665,PostgreSQL
100665,MariaDB
100665,Memcached
100665,Amazon Redshift
100668,MySQL
100668,Oracle
100668,IBM Db2
100669,MongoDB
100669,Redis
100672,MySQL
100672,SQLite
100676,MongoDB
100676,MySQL
100676,Oracle
100677,SQL Server
100679,SQL Server
100684,MySQL
100684,MariaDB
100686,MongoDB
100686,MySQL
100686,PostgreSQL
100686,Elasticsearch
100690,SQL Server
100690,SQLite
100690,Neo4j
100691,SQL Server
100691,Amazon DynamoDB
100691,Amazon Redshift
100693,MongoDB
100693,Elasticsearch
100696,SQL Server
100698,Redis
100698,SQL Server
100698,MySQL
100698,Oracle
100698,Apache HBase
100698,Apache Hive
100703,MongoDB
100703,MySQL
100705,PostgreSQL
100711,MySQL
100712,MySQL
100712,MariaDB
100716,MongoDB
100716,Redis
100716,SQL Server
100716,MySQL
100716,PostgreSQL
100716,Memcached
100717,MongoDB
100717,Redis
100717,MySQL
100719,MongoDB
100719,Redis
100719,MySQL
100719,PostgreSQL
100719,SQLite
100719,MariaDB
100719,Memcached
100719,Elasticsearch
100720,MongoDB
100720,Redis
100720,MariaDB
100721,SQL Server
100721,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100722,MySQL
100723,Cassandra
100723,MongoDB
100723,Redis
100723,Google BigQuery
100723,Google Cloud Storage
100724,SQL Server
100724,MySQL
100724,PostgreSQL
100725,MySQL
100725,SQLite
100725,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100726,MongoDB
100726,Redis
100726,PostgreSQL
100729,SQL Server
100729,Neo4j
100731,MySQL
100732,SQL Server
100733,MongoDB
100733,Redis
100733,SQL Server
100733,MySQL
100733,PostgreSQL
100733,SQLite
100733,Amazon RDS/Aurora
100733,Elasticsearch
100734,MySQL
100734,MariaDB
100735,MongoDB
100735,Redis
100735,MySQL
100737,Cassandra
100737,PostgreSQL
100740,SQL Server
100740,MySQL
100740,PostgreSQL
100742,MongoDB
100742,Redis
100742,SQL Server
100742,MySQL
100742,PostgreSQL
100742,Elasticsearch
100745,MySQL
100745,SQLite
100746,SQL Server
100746,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100747,MongoDB
100747,SQL Server
100747,MySQL
100749,SQL Server
100749,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100752,MySQL
100752,SQLite
100752,MariaDB
100752,Google Cloud Storage
100752,Elasticsearch
100754,PostgreSQL
100759,MySQL
100759,SQLite
100760,SQL Server
100760,MySQL
100760,Apache Hive
100761,MongoDB
100761,SQL Server
100761,PostgreSQL
100761,SQLite
100761,Apache Hive
100761,Elasticsearch
100762,MongoDB
100762,SQL Server
100762,SQLite
100762,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100765,SQLite
100767,MySQL
100767,PostgreSQL
100768,MongoDB
100768,Redis
100768,SQL Server
100768,MySQL
100768,Elasticsearch
100771,MySQL
100772,MongoDB
100772,SQL Server
100777,SQL Server
100777,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100781,MySQL
100781,SQLite
100785,Redis
100785,SQL Server
100785,PostgreSQL
100785,Memcached
100785,Elasticsearch
100788,Redis
100788,MySQL
100788,PostgreSQL
100788,Elasticsearch
100789,SQL Server
100789,MySQL
100789,Memcached
100790,MongoDB
100790,Redis
100790,PostgreSQL
100793,MongoDB
100793,Redis
100793,SQL Server
100793,MySQL
100797,SQL Server
100797,MySQL
100800,Redis
100802,SQL Server
100802,MySQL
100802,SQLite
100803,IBM Db2
100805,MongoDB
100805,Redis
100805,SQL Server
100805,MySQL
100806,SQL Server
100808,SQL Server
100810,SQL Server
100811,SQL Server
100811,MySQL
100811,PostgreSQL
100811,SQLite
100813,SQLite
100813,Elasticsearch
100814,SQLite
100815,Cassandra
100815,MongoDB
100815,Apache HBase
100815,Apache Hive
100816,MongoDB
100816,MySQL
100816,SQLite
100818,Redis
100818,MySQL
100818,PostgreSQL
100818,Google BigQuery
100818,Google Cloud Storage
100818,Neo4j
100824,MySQL
100827,MySQL
100827,PostgreSQL
100828,Cassandra
100828,Redis
100828,SQL Server
100828,Neo4j
100828,Elasticsearch
100830,SQL Server
100831,Redis
100831,SQL Server
100831,PostgreSQL
100831,Elasticsearch
100832,SQL Server
100834,SQL Server
100834,MySQL
100835,PostgreSQL
100836,MySQL
100836,PostgreSQL
100836,Oracle
100836,Neo4j
100837,MongoDB
100837,PostgreSQL
100838,SQL Server
100839,MongoDB
100839,Redis
100842,Cassandra
100842,MongoDB
100842,SQL Server
100842,Amazon RDS/Aurora
100847,MongoDB
100847,Redis
100847,SQL Server
100847,MySQL
100847,PostgreSQL
100847,SQLite
100847,Oracle
100847,Elasticsearch
100848,MongoDB
100848,Redis
100848,MySQL
100848,PostgreSQL
100848,SQLite
100848,Oracle
100848,MariaDB
100848,Amazon DynamoDB
100848,Elasticsearch
100850,SQL Server
100850,MySQL
100850,PostgreSQL
100851,MongoDB
100851,MySQL
100851,PostgreSQL
100851,Memcached
100852,MongoDB
100852,PostgreSQL
100852,MariaDB
100855,MongoDB
100855,PostgreSQL
100856,PostgreSQL
100856,Elasticsearch
100857,MySQL
100858,SQL Server
100859,Redis
100859,MySQL
100859,Amazon DynamoDB
100863,MySQL
100863,Amazon RDS/Aurora
100867,SQL Server
100870,Redis
100870,MySQL
100870,PostgreSQL
100870,SQLite
100870,MariaDB
100872,MongoDB
100872,SQL Server
100872,PostgreSQL
100872,SQLite
100876,SQL Server
100876,PostgreSQL
100877,MongoDB
100877,Redis
100877,PostgreSQL
100879,SQL Server
100879,MySQL
100880,MySQL
100880,Amazon DynamoDB
100880,Apache Hive
100880,Memcached
100880,Amazon RDS/Aurora
100881,SQL Server
100883,SQL Server
100883,MySQL
100883,SQLite
100884,Redis
100884,PostgreSQL
100884,Google Cloud Storage
100884,Neo4j
100884,Elasticsearch
100885,MySQL
100885,SQLite
100885,Oracle
100886,MySQL
100886,MariaDB
100887,SQL Server
100887,MySQL
100888,MongoDB
100889,MongoDB
100889,Redis
100889,SQL Server
100889,MySQL
100889,Oracle
100889,Google Cloud Storage
100889,Neo4j
100890,Apache Hive
100890,Elasticsearch
100891,SQL Server
100891,SQLite
100892,MongoDB
100892,Redis
100892,Elasticsearch
100895,SQL Server
100895,Elasticsearch
100896,MySQL
100898,SQL Server
100898,PostgreSQL
100898,SQLite
100898,Oracle
100899,SQL Server
100899,MySQL
100900,MongoDB
100900,MySQL
100904,PostgreSQL
100906,SQL Server
100906,SQLite
100907,MongoDB
100907,SQL Server
100907,SQLite
100909,Google Cloud Storage
100910,MongoDB
100910,Redis
100910,Memcached
100912,SQL Server
100913,Cassandra
100913,Redis
100913,Elasticsearch
100914,Redis
100914,MySQL
100914,PostgreSQL
100914,SQLite
100914,Memcached
100914,Amazon Redshift
100914,Amazon RDS/Aurora
100914,Elasticsearch
100918,SQL Server
100924,MongoDB
100924,Redis
100924,PostgreSQL
100926,Redis
100926,MySQL
100926,MariaDB
100926,Elasticsearch
100929,Redis
100929,SQL Server
100929,MySQL
100929,PostgreSQL
100929,Elasticsearch
100931,Redis
100931,MySQL
100931,MariaDB
100932,SQL Server
100934,MySQL
100934,Oracle
100935,SQL Server
100935,PostgreSQL
100935,Elasticsearch
100937,SQL Server
100937,SQLite
100940,MongoDB
100940,MySQL
100940,MariaDB
100940,Elasticsearch
100941,SQL Server
100941,MySQL
100941,SQLite
100941,Oracle
100946,MongoDB
100946,MySQL
100946,PostgreSQL
100946,SQLite
100947,MongoDB
100947,SQL Server
100947,SQLite
100947,Oracle
100950,PostgreSQL
100951,SQL Server
100951,MySQL
100952,MongoDB
100952,PostgreSQL
100953,Redis
100953,MySQL
100955,MongoDB
100955,MySQL
100955,SQLite
100959,MySQL
100959,MariaDB
100967,MySQL
100969,SQL Server
100969,MySQL
100970,MongoDB
100970,Redis
100970,Neo4j
100971,MongoDB
100974,MySQL
100975,SQL Server
100975,MySQL
100975,PostgreSQL
100975,Google BigQuery
100975,Elasticsearch
100977,MongoDB
100977,Redis
100977,SQL Server
100977,MySQL
100977,Neo4j
100980,SQL Server
100985,Redis
100985,PostgreSQL
100985,Oracle
100985,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
100988,MongoDB
100990,MongoDB
100991,MongoDB
100991,SQL Server
100991,MySQL
100991,MariaDB
100992,SQL Server
100992,MySQL
100992,Oracle
100992,Apache HBase
100992,Apache Hive
100992,Elasticsearch
100994,SQL Server
100994,PostgreSQL
100995,SQL Server
100995,MySQL
100995,SQLite
100995,Oracle
100996,MongoDB
100996,SQL Server
100996,MySQL
100996,PostgreSQL
100996,Elasticsearch
100997,MongoDB
100997,Redis
100997,MySQL
100997,PostgreSQL
100997,Memcached
100997,Amazon RDS/Aurora
100997,Elasticsearch
100999,SQL Server
101001,MySQL
101001,PostgreSQL
101002,MySQL
101002,Memcached
101002,Elasticsearch
101003,PostgreSQL
101004,SQL Server
101004,MySQL
101004,MariaDB
101005,MySQL
101005,PostgreSQL
101013,SQL Server
101014,MySQL
101018,MongoDB
101018,SQL Server
101019,MongoDB
101019,MySQL
101019,SQLite
101019,Oracle
101021,SQL Server
101021,MySQL
101021,SQLite
101021,MariaDB
101021,IBM Db2
101021,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
101022,MongoDB
101022,Redis
101022,PostgreSQL
101022,SQLite
101023,PostgreSQL
101024,SQL Server
101024,MySQL
101024,SQLite
101025,PostgreSQL
101025,SQLite
101025,Oracle
101025,Elasticsearch
101028,Redis
101028,SQL Server
101028,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
101029,SQL Server
101029,Elasticsearch
101030,SQL Server
101030,MySQL
101030,PostgreSQL
101032,SQL Server
101034,MongoDB
101034,PostgreSQL
101034,Oracle
101034,MariaDB
101037,SQL Server
101037,MySQL
101037,SQLite
101037,Oracle
101041,MySQL
101041,PostgreSQL
101042,SQL Server
101042,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
101044,Redis
101044,PostgreSQL
101044,Elasticsearch
101045,MySQL
101045,PostgreSQL
101046,MySQL
101046,IBM Db2
101051,SQL Server
101051,SQLite
101052,MongoDB
101052,Redis
101052,SQL Server
101052,MySQL
101052,PostgreSQL
101052,SQLite
101052,MariaDB
101052,Memcached
101052,Elasticsearch
101057,MySQL
101057,Oracle
101058,MongoDB
101058,MySQL
101058,Elasticsearch
101060,Cassandra
101060,MongoDB
101060,Redis
101060,Amazon DynamoDB
101060,Elasticsearch
101063,MongoDB
101063,MySQL
101068,SQL Server
101068,MySQL
101069,PostgreSQL
101074,MySQL
101075,SQL Server
101075,MySQL
101075,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
101078,MongoDB
101081,Redis
101081,PostgreSQL
101081,Apache HBase
101081,Amazon RDS/Aurora
101081,Elasticsearch
101082,SQL Server
101082,MySQL
101082,PostgreSQL
101083,Redis
101083,SQL Server
101083,MySQL
101083,PostgreSQL
101083,MariaDB
101087,MongoDB
101087,SQL Server
101087,MySQL
101088,MongoDB
101088,Redis
101088,PostgreSQL
101088,Neo4j
101095,MariaDB
101097,SQLite
101100,SQL Server
101100,MySQL
101100,Oracle
101101,MySQL
101101,PostgreSQL
101101,Google Cloud Storage
101102,Redis
101102,MySQL
101102,PostgreSQL
101105,SQL Server
101105,MySQL
101106,Redis
101106,PostgreSQL
101108,MongoDB
101110,SQL Server
101110,MySQL
101110,SQLite
101110,Oracle
101111,SQL Server
101111,MySQL
101111,Elasticsearch
101117,MongoDB
101117,SQL Server
101117,MySQL
101117,PostgreSQL
101117,Oracle
101117,MariaDB
101118,Redis
101118,MySQL
101121,Cassandra
101121,MongoDB
101121,Redis
101121,MySQL
101121,Memcached
101121,Elasticsearch
101123,SQL Server
101123,SQLite
101126,Redis
101126,PostgreSQL
101127,Google BigQuery
101127,Elasticsearch
101128,MongoDB
101128,MySQL
101128,Elasticsearch
101129,MongoDB
101129,MySQL
101129,PostgreSQL
101129,MariaDB
101129,Elasticsearch
101131,MongoDB
101131,PostgreSQL
101131,Google Cloud Storage
101132,Cassandra
101132,MongoDB
101132,Redis
101132,MySQL
101132,SQLite
101132,Google Cloud Storage
101134,MySQL
101135,MySQL
101139,Redis
101139,MySQL
101139,PostgreSQL
101141,SQL Server
101141,MySQL
101141,SQLite
101141,Oracle
101141,MariaDB
101143,SQL Server
101143,MySQL
101143,PostgreSQL
101143,Oracle
101143,Amazon DynamoDB
101143,Elasticsearch
101144,MySQL
101144,SQLite
101144,MariaDB
101145,SQL Server
101145,Oracle
101145,"Microsoft Azure (Tables, CosmosDB, SQL, etc)"
101147,SQL Server
101147,PostgreSQL
101147,SQLite
101149,PostgreSQL
101149,Amazon RDS/Aurora
101150,MongoDB
101153,MongoDB
101153,MySQL
101155,SQL Server
101155,MySQL
101155,SQLite
101158,Apache HBase
101159,SQL Server
